,PSZ,SURP,DATE,HQ,ENGNAME,RUSNAME,TYPE,NEWDEV,FUNC1,FUNC2,FUNC3,CAP,RUBLE,STCAP,SHARES,PRICE,STPRICE,BONDS,LOC2,LOC3,YEAR,MONTH,DAY,ID,NEWENT,PROP,MAN,STAFF,SALE,OWN,PAI,AKTS,NEWFIRM,EXISTFIRM,EXISTFIRMNEWFUNC,NOBONDS,BONDSOK,BONDSWLIMIT,NOPROPRES,LANDLIMIT,PERMNEEDED,LANDBAN,NOMANRES,MANRESTYPE,NOSTAFFRES,LIMTRAINING,NOSALERES,TOBEARER,NAMEDINFORMED,NAMEDINFOFF,NOOWNRES,OWNRIGHTS,NOFOROWN,CHRISOWN,CROPS,LIVESTOCK,AGSERVICES,FORESTRY,FISHING,AG,MINING,CONSTRUCTION,MANUFACTURING,TRANSPORTATION,WHOLESALE,RETAIL,FINANCE,SERVICES,PUBADMIN,NONCLASS,INDUSTRY,MANUFOODS,MANUTEXTILES,MANUWOOD,MANUPAPER,MANUCHEMICALS,MANUANIMAL,MANUMINERAL,MANUMETALS,MANUMISC,ManufacturingIndustry,FOODSFLOUR,FOODSBEETSUGAR,FOODSMALTBEVS,MOSCOW,STPETE,PROV,HQCODE,HQProvince,MOSCOWProv,HQRegion,LOC1,OPProvince,OPRegion
3907,3-36771,2-0752,1912-03-27,St. Petersburg,Libau Steamship Co.,Libavskoe parokhodnoe ob.,1,1,4411,,,600.0,9,600,2400.0,250.0,250,1.0,,,1912,3,27,3908.0,1.0,5,0,8,4,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9001,.,Baltic
3908,3-36772,2-0753,1912-03-27,Moscow,"Vetter and Hinckel Co. (sales of sporting goods,","Ak. ob. ""N. Fetter i E. Ginkel'"" v Moskve",1,2,5041,5063.0,,4000.0,9,4000,4000.0,1000.0,1000,0.0,,,1912,3,27,3909.0,0.0,5,1,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
3909,3-36773,2-0754,1912-03-27,Odessa,Petrovka Tile and Brick Co.,"Ak. ob. cherepichnogo i kirpichnogo proizvodstva ""Petrovka""",1,2,3253,3251.0,,600.0,9,600,1200.0,500.0,500,0.0,,,1912,3,27,3910.0,0.0,1,0,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANUMINERAL,0.0,0.0,0.0,0.0,0.0,1.0,4705,Khersonskaia,0.0,South,4705,Khersonskaia,South
3910,3-36775,2-0768,1912-03-27,St. Petersburg,Contemporary Construction Co. (also apartment ren,"Ak. ob. ""Sovremennoe stroitel'stvo""",1,1,6513,1522.0,,2000.0,9,2000,20000.0,100.0,100,0.0,,,1912,3,27,3911.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
3911,3-36776,2-0769,1912-03-27,Warsaw,"New Tattersall Horse Market (carriages, saddles,","Ak. ob. ""Novyi Tattersal M. Konopnitskii i Tsybul'skii""",1,3,5159,3799.0,3199.0,400.0,9,400,1600.0,250.0,250,0.0,,,1912,3,27,3912.0,0.0,5,0,0,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5101,Varshavskaia,0.0,Poland,5101,Varshavskaia,Poland
3912,3-36777,2-0779,1912-03-27,Warsaw,Milosna Tile Co.,"Ak. ob. fabriki cherepits ""Milosna""",1,2,3253,3251.0,,300.0,9,300,300.0,1000.0,1000,0.0,,,1912,3,27,3913.0,0.0,1,3,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANUMINERAL,0.0,0.0,0.0,0.0,0.0,1.0,5101,Varshavskaia,0.0,Poland,5101,Varshavskaia,Poland
3913,3-36778,2-0783,1912-03-27,Moscow,Bolt Sales Co. (surgical equipment and pharmaceut,"Tov na paiakh ""A. Bol't i Ko.""",4,2,5086,5122.0,,400.0,9,400,800.0,500.0,500,0.0,4705.0,,1912,3,27,3914.0,0.0,5,1,1,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
3914,3-36779,2-0810,1912-03-27,"Nikopol'e, Ekat",t-slav d.  Siemens Flour Co.,"Mukomol'noe ak. ob. ""Ia. I. Zimens""",1,2,2041,,,250.0,9,250,1000.0,250.0,250,0.0,,,1912,3,27,3915.0,0.0,5,2,8,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,1.0,0.0,0.0,0.0,0.0,1.0,1301,Ekaterinoslavskaia,0.0,South,1301,Ekaterinoslavskaia,South
3915,3-36780,2-0862,1912-03-27,"Novocherkassk,",Donets okrIakov and Nataliia Coal Co.,Ak. ob. Iakovo-Natal'evskikh kamennougol'nykh kopei Ia. A. Vasil'eva,1,1,1211,,,3000.0,9,3000,30000.0,100.0,100,0.0,,,1912,3,27,3916.0,1.0,1,4,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1201,Donskaia Oblast,0.0,South,1202,Donskaia Oblast,South
3916,3-36781,2-0863,1912-03-27,Blagoveshchensk,k          Lukin Match Co.,Ak. ob. spichechnoi fabriki V. V. Lukin,1,2,3999,,,300.0,9,300,3000.0,100.0,100,0.0,,,1912,3,27,3917.0,0.0,1,4,8,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MANUMISC,0.0,0.0,0.0,0.0,0.0,1.0,7201,Amurskaia,0.0,Siberia,7201,Amurskaia,Siberia
3917,3-36800,2-0585,1912-03-29,Mitau,Mitau Commercial Bank,Mitavskii kommercheskii bank,1,1,6025,,,1000.0,9,1000,4000.0,250.0,250,0.0,,,1912,3,29,3918.0,1.0,0,2,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1901,Kurlanskaia,0.0,Baltic,1901,Kurlanskaia,Baltic
3918,3-36840,2-0654,1912-04-10,St. Petersburg,Emba Petroleum Co.,"Neftepromyshlennoe i torgovoe ak. ob. ""Emba""",1,1,2911,1311.0,,6000.0,9,6000,60000.0,100.0,100,0.0,9608.0,,1912,4,10,3919.0,1.0,6,4,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MANUCHEMICALS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9605,.,.
3919,3-36842,2-0684,1912-04-10,St. Petersburg,Far Eastern Fish Co.,Dal'no-Vostochnoe rybopromyshlennoe ak. ob.,1,2,912,,,1000.0,9,1000,10000.0,100.0,100,0.0,,,1912,4,10,3920.0,0.0,1,4,8,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9007,.,.
3920,3-36851,2-0830,1912-04-10,Moscow,Josselson Ribbon Co.,"Ak. ob. proizvodstva shelkovykh i kleenykh lent ""N. V. Iossel'son""",1,2,2241,2295.0,,200.0,9,200,800.0,250.0,250,0.0,,,1912,4,10,3921.0,0.0,5,1,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUTEXTILES,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
3921,3-36856,2-0864,1912-04-10,Baku,Balakhany Petroleum Co. (1912) [cf. 3-16876!,"Neftepromyshlennoe i torgovoe ak. ob. ""Balakhany""",1,2,2911,1311.0,,1200.0,9,1200,4800.0,250.0,250,0.0,,,1912,4,10,3922.0,0.0,6,4,8,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MANUCHEMICALS,0.0,0.0,0.0,0.0,0.0,1.0,6101,Bakinskaia,0.0,Caucasus,6101,Bakinskaia,Caucasus
3922,3-36857,2-0876,1912-04-10,Iampol'-Volynsk,"kii, Krem.dIampol Sugar Co.",Ak. ob. Iampol'skogo sveklosakharnogo i rafinadnogo zavoda,1,1,2063,,,800.0,9,800,3200.0,250.0,250,0.0,,,1912,4,10,3923.0,1.0,6,0,8,4,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,1.0,0.0,0.0,0.0,1.0,0806,Volynskaia,0.0,South,0806,Volynskaia,South
3923,3-36858,2-0893,1912-04-10,Moscow,Radium Chemical and Pharmaceutical Co.,"Tov. na paiakh khimiko-farmatsevticheskoi fabriki ""Radii"" v Moskve",4,2,2810,2834.0,,100.0,9,100,200.0,500.0,500,0.0,,,1912,4,10,3924.0,0.0,5,1,1,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MANUCHEMICALS,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
3924,3-36859,2-0894,1912-04-10,Stavropol,"Demin Bros. Agricultural and Mfg. Co. (alcohol, f",Tov. na paiakh torgovo-promyshlennykh predpriiatii i sel'skoi khoziaistva brat'ev Fedora i Lavrentiia Deminykh,4,2,2085,2041.0,100.0,1000.0,9,1000,1000.0,1000.0,1000,0.0,,,1912,4,10,3925.0,0.0,5,0,8,5,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,0.0,0.0,0.0,1.0,6701,Stavropolskaia,0.0,Caucasus,6701,Stavropolskaia,Caucasus
3925,3-36860,2-0895,1912-04-10,Moscow,Russian Brewer Co.,"Ak. ob. ""Pivovar""",1,1,2082,,,126.0,9,126,504.0,250.0,250,0.0,,,1912,4,10,3926.0,1.0,5,1,1,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,1.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,9600,.,Entire Empire
3926,3-36861,2-0992,1912-04-10,Moscow,Ekaterina Zhuchkov's Sons Woolen Textile Co. (and,"Fabrichno-torgovoe tov. na paiakh sukonnoi manufaktury ""Vdovy Ekateriny Zhuchkovoi synov'ia""",4,2,2231,2041.0,,500.0,9,500,500.0,1000.0,1000,0.0,,,1912,4,10,3927.0,0.0,1,1,1,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUTEXTILES,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2409,Moskovskaia,Center
3927,3-36862,2-1043,1912-04-10,St. Petersburg,Gagry Mining Co. (asphalt; cement; construction p,Gagrinskoe gornopromyshlennoe ak. ob.,1,1,1629,3241.0,1499.0,1800.0,9,1800,18000.0,100.0,100,0.0,,,1912,4,10,3928.0,1.0,8,4,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,7003,Chernomorskaia,Caucasus
3928,3-36863,2-1054,1912-04-10,Wesenberg,"Roznikov Sales Co. (mfd. goods, leather, grain, e","Torgovoe tov. na paiakh ""I. E. Roznikov v Vezenberge""",4,2,5100,,,250.0,9,250,1000.0,250.0,250,0.0,,,1912,4,10,3929.0,0.0,1,0,1,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4902,Estlandskaia,0.0,Baltic,4902,Estlandskaia,Baltic
3929,3-36864,2-1070,1912-04-10,Moscow,Bogorodsk and Iamkino Mfg. Co. (woolen and cotton,Tov. na paiakh Bogorodsko-Iamkinskoi manufaktury,4,2,2211,2231.0,,300.0,9,300,300.0,1000.0,1000,0.0,,,1912,4,10,3930.0,0.0,1,1,1,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUTEXTILES,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2402,Moskovskaia,Center
3930,3-36865,2-1071,1912-04-10,Moscow,Sokol'niki Brewing Co.,Sokol'nicheskoe pivovarennoe tov. na paiakh,4,2,2082,,,504.0,9,504,504.0,1000.0,1000,0.0,,,1912,4,10,3931.0,0.0,5,1,1,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,1.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
3931,3-36866,2-1084,1912-04-10,Iur'ev,Our Century Publishing Co.,"Iur'evskoe izdatel'skoe tov. ""Nash vek"" v Lifliandskoi gubernii",7,1,2700,,,,9,3,,,0,0.0,,,1912,4,10,3932.0,1.0,0,0,0,0,4,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MANUPAPER,0.0,0.0,0.0,0.0,0.0,1.0,2107,Lifliandskaia,0.0,Baltic,2107,Lifliandskaia,Baltic
3932,3-36889,2-0665,1912-04-13,St. Petersburg,Kizil-Kiia Coal Co.,"Sredne-Aziatskoe kamennougol'noe ak. ob. ""Kizil-Kiia""",1,1,1211,,,3000.0,9,3000,30000.0,100.0,100,1.0,,,1912,4,13,3933.0,1.0,1,1,1,2,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,8901,Ferganskaia,Central Asia
3933,3-36892,2-0831,1912-04-13,St. Petersburg,Danilevskii Fish Canning Co. (also weather statio,"Ak. ob. konservirovaniia rybnykh pitatel'nykh produktov po sposobu akademika, zasluzhennogo professora . . . Aleksandra Iakovlevicha Danilevskogo",1,1,2091,8999.0,,10000.0,9,10000,40000.0,250.0,250,0.0,,,1912,4,13,3934.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9606,.,.
3934,3-36893,2-0896,1912-04-13,St. Petersburg,"Northern Seas Steamship, Fishing, and Hunting Co.","AK. ob parokhodstva i rybolovstva severnykh morei i eksploatatsii morkikh, rybnykh i zverinykh bogatstv",1,1,4411,971.0,912.0,5000.0,9,5000,20000.0,250.0,250,0.0,9009.0,9010.0,1912,4,13,3935.0,1.0,0,0,8,4,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9011,.,.
3935,3-36894,2-0993,1912-04-13,St. Petersburg,South Ural Mining and Metal Co.,Iuzhno-Ural'skoe gornopromyshlennoe ak. ob.,1,1,3300,1000.0,,1200.0,9,1200,4800.0,250.0,250,0.0,4500.0,2800.0,1912,4,13,3936.0,1.0,5,4,8,4,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MANUMETALS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3100,Permskaia,Volga-Ural
3936,3-36895,2-1055,1912-04-13,St. Petersburg,"Vad'iaev Mfg. Co. (cotton, cottonseed oil, soap,",Vad'iaevskoe torgovo-promyshlennoe tov. na paiakh,4,2,131,2074.0,724.0,3000.0,9,3000,3000.0,1000.0,1000,1.0,8902.0,8901.0,1912,4,13,3937.0,0.0,1,0,1,4,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,8903,Ferganskaia,Central Asia
3937,3-36900,2-0615,1912-04-14,Ekaterinodar,Ekaterinodar Pawnshop,Ekaterinodarskii chastnyi lombard,1,1,5931,,,300.0,9,300,1200.0,250.0,250,0.0,,,1912,4,14,3938.0,1.0,0,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6501,Kubanskaia,0.0,Caucasus,6501,Kubanskaia,Caucasus
3938,3-36910,2-0671,1912-04-20,"Armavir, Labins",skaia dist.Northern Caucasus Commercial Bank,Severo-Kavkazskii kommercheskii bank,1,1,6025,,,500.0,9,500,1000.0,500.0,500,0.0,,,1912,4,20,3939.0,1.0,0,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6505,Kubanskaia,0.0,Caucasus,6505,Kubanskaia,Caucasus
